lat_center,lon_center,lat_bin,lon_bin,grid_id,geometry,union,landcover,elev,slope,total_pop,pop_cell,dist_to_coast_km,hazard_score,hazard_class
21.26877555,92.06159353316323,67,12,67_12,POINT (92.06159353316323 21.26877555),palong khali,10,-32768.0,-32768.0,32843,272,1.2890605044383132,0.4368604491061186,2
21.26877555,92.06998922193873,67,13,67_13,POINT (92.06998922193873 21.26877555),palong khali,40,-32768.0,-32768.0,32843,764,2.2199279600705717,0.31056595439423523,3
21.26877555,92.07838491071422,67,14,67_14,POINT (92.07838491071422 21.26877555),palong khali,10,-32768.0,-32768.0,32843,23,2.7350961977496633,0.2677307215279982,3
21.26877555,92.08678059948971,67,15,67_15,POINT (92.08678059948971 21.26877555),palong khali,10,-32768.0,-32768.0,32843,361,3.060807967229787,0.24625641204161222,4
21.26877555,92.0951762882652,67,16,67_16,POINT (92.0951762882652 21.26877555),raja palong,40,-32768.0,-32768.0,56895,1,3.5976795276597406,0.21750102284945655,4
21.26877555,92.10357197704069,67,17,67_17,POINT (92.10357197704069 21.26877555),ratna palong,40,-32768.0,-32768.0,22524,2,4.200767872413486,0.19227929885206288,4
21.26877555,92.11196766581618,67,18,67_18,POINT (92.11196766581618 21.26877555),ratna palong,40,-32768.0,-32768.0,22524,493,4.717627191894742,0.17489772705320683,4
21.26877555,92.12036335459166,67,19,67_19,POINT (92.12036335459166 21.26877555),raja palong,10,-32768.0,-32768.0,56895,504,5.333020037075706,0.1579025479385272,4
21.26877555,92.12875904336715,67,20,67_20,POINT (92.12875904336715 21.26877555),raja palong,40,-32768.0,-32768.0,56895,96,5.264071251054924,0.15964058515962623,4
21.26877555,92.13715473214263,67,21,67_21,POINT (92.13715473214263 21.26877555),raja palong,10,-32768.0,-32768.0,56895,5,4.438629186304498,0.1838698623760175,4
21.26877555,92.14555042091814,67,22,67_22,POINT (92.14555042091814 21.26877555),ratna palong,40,-32768.0,-32768.0,22524,251,3.6636746987322804,0.2144231887082151,4
21.26877555,92.15394610969362,67,23,67_23,POINT (92.15394610969362 21.26877555),raja palong,10,-32768.0,-32768.0,56895,170,2.8384136770864936,0.26052429053427073,3
21.26877555,92.16234179846911,67,24,67_24,POINT (92.16234179846911 21.26877555),raja palong,10,-32768.0,-32768.0,56895,231,1.9257157900269157,0.3417966992586113,3
21.26877555,92.1707374872446,67,25,67_25,POINT (92.1707374872446 21.26877555),ratna palong,10,-32768.0,-32768.0,22524,6,1.0385008214714126,0.49055658426381643,2
21.26877555,92.17913317602007,67,26,67_26,POINT (92.17913317602007 21.26877555),ratna palong,10,-32768.0,-32768.0,22524,51,0.26156094012489656,0.7926688027460634,1
21.26877555,92.18752886479558,67,27,67_27,POINT (92.18752886479558 21.26877555),raja palong,10,-32768.0,-32768.0,56895,1157,0.2504587278716676,0.7997065218634135,1
21.27776855,92.05319784438775,68,11,68_11,POINT (92.05319784438775 21.27776855),jalia palong,10,-32768.0,-32768.0,47656,28,0.45533174705144924,0.6871285547271496,1
21.27776855,92.06159353316323,68,12,68_12,POINT (92.06159353316323 21.27776855),palong khali,10,-32768.0,-32768.0,32843,396,1.3000481820925784,0.4347735007404072,2
21.27776855,92.06998922193873,68,13,68_13,POINT (92.06998922193873 21.27776855),palong khali,10,-32768.0,-32768.0,32843,259,1.5661866830512448,0.38968326295380074,3
21.27776855,92.07838491071422,68,14,68_14,POINT (92.07838491071422 21.27776855),jalia palong,10,-32768.0,-32768.0,47656,43,1.7698412828426917,0.36103151692998764,3
21.27776855,92.08678059948971,68,15,68_15,POINT (92.08678059948971 21.27776855),jalia palong,40,-32768.0,-32768.0,47656,3299,2.2329196570694685,0.30931792499491495,3
21.27776855,92.0951762882652,68,16,68_16,POINT (92.0951762882652 21.27776855),haldia palong,10,-32768.0,-32768.0,47461,33,2.8589467935241597,0.2591380637012505,3
21.27776855,92.10357197704069,68,17,68_17,POINT (92.10357197704069 21.27776855),ratna palong,40,-32768.0,-32768.0,22524,4,3.3608376183702715,0.22931374371461213,4
21.27776855,92.11196766581618,68,18,68_18,POINT (92.11196766581618 21.27776855),ratna palong,40,-32768.0,-32768.0,22524,55,3.9686453919336335,0.20126209884558352,4
21.27776855,92.12036335459166,68,19,68_19,POINT (92.12036335459166 21.27776855),ratna palong,40,-32768.0,-32768.0,22524,1130,4.601867119550474,0.1785119101647391,4
21.27776855,92.12875904336715,68,20,68_20,POINT (92.12875904336715 21.27776855),ratna palong,10,-32768.0,-32768.0,22524,575,4.803015661466046,0.17232419458047177,4
21.27776855,92.13715473214263,68,21,68_21,POINT (92.13715473214263 21.27776855),ratna palong,40,-32768.0,-32768.0,22524,99,4.024696103503517,0.19901701105918435,4
21.27776855,92.14555042091814,68,22,68_22,POINT (92.14555042091814 21.27776855),ratna palong,10,-32768.0,-32768.0,22524,1121,3.1538288252682287,0.24074174504179915,4
21.27776855,92.15394610969362,68,23,68_23,POINT (92.15394610969362 21.27776855),ratna palong,40,-32768.0,-32768.0,22524,160,2.32717013437783,0.3005557154013697,3
21.27776855,92.16234179846911,68,24,68_24,POINT (92.16234179846911 21.27776855),ratna palong,40,-32768.0,-32768.0,22524,197,1.5875631466037878,0.38646399849700813,3
21.27776855,92.1707374872446,68,25,68_25,POINT (92.1707374872446 21.27776855),ratna palong,10,-32768.0,-32768.0,22524,1421,0.7375862137203876,0.5755110118299547,2
21.28676155,92.05319784438775,69,11,69_11,POINT (92.05319784438775 21.28676155),jalia palong,10,-32768.0,-32768.0,47656,64,0.44170905611335665,0.6936212238937157,1
21.28676155,92.06159353316323,69,12,69_12,POINT (92.06159353316323 21.28676155),jalia palong,40,-32768.0,-32768.0,47656,1559,0.35327856009598974,0.7389461634041322,1
21.28676155,92.06998922193873,69,13,69_13,POINT (92.06998922193873 21.28676155),jalia palong,40,-32768.0,-32768.0,47656,341,0.7368796955347837,0.5757451149730327,2
21.28676155,92.07838491071422,69,14,69_14,POINT (92.07838491071422 21.28676155),jalia palong,10,-32768.0,-32768.0,47656,550,0.8708707795714977,0.5345104594711982,2
21.28676155,92.08678059948971,69,15,69_15,POINT (92.08678059948971 21.28676155),haldia palong,30,-32768.0,-32768.0,47461,508,1.5543667523563143,0.3914864610093813,3
21.28676155,92.0951762882652,69,16,69_16,POINT (92.0951762882652 21.28676155),haldia palong,10,-32768.0,-32768.0,47461,27,2.016012445647936,0.3315636185265038,3
21.28676155,92.10357197704069,69,17,69_17,POINT (92.10357197704069 21.28676155),haldia palong,10,-32768.0,-32768.0,47461,1035,2.6055792612345834,0.2773479453777396,3
21.28676155,92.11196766581618,69,18,69_18,POINT (92.11196766581618 21.28676155),haldia palong,10,-32768.0,-32768.0,47461,51,3.2432866364743838,0.23566637978311764,4
21.28676155,92.12036335459166,69,19,69_19,POINT (92.12036335459166 21.28676155),haldia palong,10,-32768.0,-32768.0,47461,165,3.805882180112909,0.20807834285619256,4
21.28676155,92.12875904336715,69,20,69_20,POINT (92.12875904336715 21.28676155),ratna palong,40,-32768.0,-32768.0,22524,107,4.304183840420737,0.1885304186441393,4
21.28676155,92.13715473214263,69,21,69_21,POINT (92.13715473214263 21.28676155),ratna palong,40,-32768.0,-32768.0,22524,22,3.4879273159635455,0.2228200079005296,4
21.28676155,92.14555042091814,69,22,69_22,POINT (92.14555042091814 21.28676155),ratna palong,40,-32768.0,-32768.0,22524,393,2.7052575960411454,0.26988676875487483,3
21.28676155,92.15394610969362,69,23,69_23,POINT (92.15394610969362 21.28676155),ratna palong,10,-32768.0,-32768.0,22524,666,1.9746057471275904,0.3361790048868304,3
21.28676155,92.16234179846911,69,24,69_24,POINT (92.16234179846911 21.28676155),ratna palong,10,-32768.0,-32768.0,22524,46,1.0589786477694572,0.48567769320159043,2
21.28676155,92.1707374872446,69,25,69_25,POINT (92.1707374872446 21.28676155),ratna palong,10,-32768.0,-32768.0,22524,24,0.23717221455810417,0.8082949069117126,1
21.29575455,92.07838491071422,70,14,70_14,POINT (92.07838491071422 21.29575455),jalia palong,40,-32768.0,-32768.0,47656,94,0.322824063036826,0.7559584285942651,1
21.29575455,92.08678059948971,70,15,70_15,POINT (92.08678059948971 21.29575455),haldia palong,10,-32768.0,-32768.0,47461,154,0.6911924362125974,0.5912987656446043,2
21.29575455,92.0951762882652,70,16,70_16,POINT (92.0951762882652 21.29575455),haldia palong,10,-32768.0,-32768.0,47461,333,1.2481161143266986,0.4448168818448667,2
21.29575455,92.10357197704069,70,17,70_17,POINT (92.10357197704069 21.29575455),haldia palong,10,-32768.0,-32768.0,47461,23,1.886638835351509,0.3464236633115999,3
21.29575455,92.11196766581618,70,18,70_18,POINT (92.11196766581618 21.29575455),haldia palong,40,-32768.0,-32768.0,47461,1,2.4554440661439414,0.2893984046212437,3
21.29575455,92.12036335459166,70,19,70_19,POINT (92.12036335459166 21.29575455),haldia palong,10,-32768.0,-32768.0,47461,405,3.0537091202820745,0.24668765575622154,4
21.29575455,92.12875904336715,70,20,70_20,POINT (92.12875904336715 21.29575455),haldia palong,10,-32768.0,-32768.0,47461,973,3.545007543463662,0.2200216370241532,4
21.29575455,92.13715473214263,70,21,70_21,POINT (92.13715473214263 21.29575455),ratna palong,10,-32768.0,-32768.0,22524,292,2.947518623157312,0.2533236940628232,3
21.29575455,92.14555042091814,70,22,70_22,POINT (92.14555042091814 21.29575455),ratna palong,10,-32768.0,-32768.0,22524,35,2.2343159998506033,0.3091843839767639,3
21.29575455,92.15394610969362,70,23,70_23,POINT (92.15394610969362 21.29575455),ratna palong,10,-32768.0,-32768.0,22524,235,1.373720860920883,0.4212795263601681,2
21.29575455,92.16234179846911,70,24,70_24,POINT (92.16234179846911 21.29575455),ratna palong,10,-32768.0,-32768.0,22524,1,0.6552132455013764,0.6041517627519303,2
21.29575455,92.1707374872446,70,25,70_25,POINT (92.1707374872446 21.29575455),ratna palong,60,-32768.0,-32768.0,22524,170,0.025138622117309644,0.9754778314123133,1
21.30474755,92.08678059948971,71,15,71_15,POINT (92.08678059948971 21.30474755),haldia palong,10,-32768.0,-32768.0,47461,83,0.0947306089674851,0.9134667394960008,1
21.30474755,92.0951762882652,71,16,71_16,POINT (92.0951762882652 21.30474755),haldia palong,10,-32768.0,-32768.0,47461,1,0.53921115814891,0.6496834399268666,2
21.30474755,92.10357197704069,71,17,71_17,POINT (92.10357197704069 21.30474755),haldia palong,40,-32768.0,-32768.0,47461,4432,1.1117891188394193,0.47353213021079127,2
21.30474755,92.11196766581618,71,18,71_18,POINT (92.11196766581618 21.30474755),haldia palong,40,-32768.0,-32768.0,47461,0,1.6937945832238646,0.3712235543970935,3
21.30474755,92.12036335459166,71,19,71_19,POINT (92.12036335459166 21.30474755),haldia palong,10,-32768.0,-32768.0,47461,365,2.3463255535576644,0.29883524002524037,3
21.30474755,92.12875904336715,71,20,71_20,POINT (92.12875904336715 21.30474755),haldia palong,40,-32768.0,-32768.0,47461,172,2.6230086418899625,0.2760136943748344,3
21.30474755,92.13715473214263,71,21,71_21,POINT (92.13715473214263 21.30474755),haldia palong,40,-32768.0,-32768.0,47461,198,2.4442546211766905,0.29033858119884337,3
21.30474755,92.14555042091814,71,22,71_22,POINT (92.14555042091814 21.30474755),haldia palong,40,-32768.0,-32768.0,47461,16,1.606109287742307,0.38371376239033617,3
21.30474755,92.15394610969362,71,23,71_23,POINT (92.15394610969362 21.30474755),haldia palong,10,-32768.0,-32768.0,47461,79,0.9136137824963917,0.522571487071679,2
21.30474755,92.16234179846911,71,24,71_24,POINT (92.16234179846911 21.30474755),ratna palong,10,-32768.0,-32768.0,22524,34,0.16922244685341042,0.8552692455496225,1
21.31374055,92.10357197704069,72,17,72_17,POINT (92.10357197704069 21.31374055),haldia palong,10,-32768.0,-32768.0,47461,420,0.3465864935459841,0.7426184688416759,1
21.31374055,92.11196766581618,72,18,72_18,POINT (92.11196766581618 21.31374055),haldia palong,40,-32768.0,-32768.0,47461,1129,1.1024619121525265,0.4756328731663859,2
21.31374055,92.12036335459166,72,19,72_19,POINT (92.12036335459166 21.31374055),haldia palong,40,-32768.0,-32768.0,47461,459,1.3619709247312308,0.423375236980866,2
21.31374055,92.12875904336715,72,20,72_20,POINT (92.12875904336715 21.31374055),haldia palong,10,-32768.0,-32768.0,47461,2125,1.780176778777634,0.3596893577536001,3
21.31374055,92.13715473214263,72,21,72_21,POINT (92.13715473214263 21.31374055),haldia palong,10,-32768.0,-32768.0,47461,205,1.8587978336359312,0.349797382743977,3
21.31374055,92.14555042091814,72,22,72_22,POINT (92.14555042091814 21.31374055),haldia palong,10,-32768.0,-32768.0,47461,1135,1.1323525381395863,0.4689656058807565,2
21.31374055,92.15394610969362,72,23,72_23,POINT (92.15394610969362 21.31374055),haldia palong,10,-32768.0,-32768.0,47461,1,0.4232431969758786,0.7026206077252363,1
21.32273355,92.11196766581618,73,18,73_18,POINT (92.11196766581618 21.32273355),haldia palong,40,-32768.0,-32768.0,47461,452,0.39493216878795695,0.7168807361213057,1
21.32273355,92.12036335459166,73,19,73_19,POINT (92.12036335459166 21.32273355),haldia palong,10,-32768.0,-32768.0,47461,39,0.42167584508191297,0.7033952243469276,1
21.32273355,92.12875904336715,73,20,73_20,POINT (92.12875904336715 21.32273355),haldia palong,40,-32768.0,-32768.0,47461,129,1.142877554271848,0.466662221556472,2
21.32273355,92.13715473214263,73,21,73_21,POINT (92.13715473214263 21.32273355),haldia palong,10,-32768.0,-32768.0,47461,9,1.6263699215770069,0.3807536751713745,3
21.32273355,92.14555042091814,73,22,73_22,POINT (92.14555042091814 21.32273355),haldia palong,10,-32768.0,-32768.0,47461,1149,0.697407818328484,0.5891336125603253,2
21.32273355,92.15394610969362,73,23,73_23,POINT (92.15394610969362 21.32273355),haldia palong,10,-32768.0,-32768.0,47461,272,0.020391565949886524,0.9800159403210041,1
21.33172655,92.12036335459166,74,19,74_19,POINT (92.12036335459166 21.33172655),haldia palong,10,-32768.0,-32768.0,47461,1210,0.09985905902335251,0.909207404163198,1
21.33172655,92.12875904336715,74,20,74_20,POINT (92.12875904336715 21.33172655),haldia palong,10,-32768.0,-32768.0,47461,89,0.756442863077955,0.5693324963885361,2
21.33172655,92.13715473214263,74,21,74_21,POINT (92.13715473214263 21.33172655),haldia palong,10,-32768.0,-32768.0,47461,794,1.476038938732711,0.4038708698627418,2
21.33172655,92.14555042091814,74,22,74_22,POINT (92.14555042091814 21.33172655),haldia palong,10,-32768.0,-32768.0,47461,753,0.5842236749613123,0.6312239968414943,2
21.34071955,92.12875904336715,75,20,75_20,POINT (92.12875904336715 21.34071955),haldia palong,10,-32768.0,-32768.0,47461,838,0.17668140875827706,0.84984770946222,1
21.34071955,92.13715473214263,75,21,75_21,POINT (92.13715473214263 21.34071955),haldia palong,10,-32768.0,-32768.0,47461,87,0.5637700254421394,0.6394802200644949,2
21.34071955,92.14555042091814,75,22,75_22,POINT (92.14555042091814 21.34071955),haldia palong,10,-32768.0,-32768.0,47461,130,0.478829145098871,0.6762106382026589,1
